Error category,Source sentence,Target sentence,Reference
U; W,"The National League returns after a three-week break as we hit the business end of the group stages.","全国联赛在休息三周后重返小组赛阶段。",""
W,"The Champions League returns after a three-week hiatus as we hit the business end of the group stages.","当我们进入小组赛阶段的业务结束时，冠军联赛在中断三周后回归。","当我们进入小组赛阶段的「业务结束」时，冠军联赛在中断三周后回归。"
W,"The Champions League returns after a three-week gap as we hit the business end of the group stages.","当我们进入小组赛阶段的业务结束时，冠军联赛在三周的差距后回归。",""
W,"The Champions League returns after a three-week break as we hit the business end of the knockout stages.","在我们进入淘汰赛阶段的业务结束时，冠军联赛在休息三周后回归。",""
N,"To his frustration, they talked about Patrick Mahomes' arm rather than his decision making as if brawn really mattered more than brain.","令他沮丧的是，他们谈论的是 Patrick Mahomes 的手臂而不是他的决策，就好像肌肉真的比大脑更重要。","令他沮丧的是，他们谈论的是 「Patrick Mahomes 」的手臂而不是他的决策，就好像肌肉真的比大脑更重要。"
N,"To his frustration, they talked about Patrick Mahomes' arm rather than his brain making as if brawn really mattered more than brain.","令他沮丧的是，他们谈论的是 Patrick Mahomes 的手臂而不是他的大脑，这让他觉得肌肉真的比大脑更重要。",""
N,"To his frustration, they talked about Patrick Mahomes' arm rather than his decision making as if brawn alone mattered more than brain.","令他沮丧的是，他们谈论的是 Patrick Mahomes 的手臂而不是他的决策，就好像肌肉比大脑更重要。",""
O,"But there is one Woods landmark McIlroy can emulate at the Masters, which was held until November because of the flu pandemic.","但是在美国大师赛上，麦克罗伊可以效仿伍兹的一个里程碑，因为流感大流行，大师赛一直持续到 11 月。","但是在「美国」大师赛上，麦克罗伊可以效仿伍兹的一个里程碑，因为流感大流行，大师赛一直持续到 11 月。"
W,"He said the initial few rounds were difficult to deal with as players adjusted to their current settings and suffered from time lag.","他说，最初的几轮比赛很难应对，因为球员们已经适应了他们目前的设置，并且遇到了时间滞后的问题。","他说，最初的几轮比赛很难应对，因为球员们已经适应了他们目前的设置，并且「遇到了时间滞后的问题【遭受时间滞后的困扰】」。"
W,"China's Ding Junhui says he cannot see many young stars from his team matching his success any time soon because they are not talented enough.","中国的丁俊晖表示，他看不到他的球队中有多少年轻球星能在短时间内取得与他一样的成功，因为他们的天赋不够。","中国的丁俊晖表示，他看不到他的球队中有「多少年轻球星【很多年轻明星】」能在短时间内取得与他一样的成功，因为他们的天赋不够。"
W,"China's Ding Junhui says he cannot see many young players from his country matching his success any time soon because they are not talented enough.","中国的丁俊晖表示，他看不到很多来自中国的年轻球员很快就能取得与他一样的成功，因为他们的天赋不够。","中国的丁俊晖表示，他看不到很多来自「中国【他的国家】」的年轻球员很快就能取得与他一样的成功，因为他们的天赋不够。"
W,"I have even had a few calls with the tour's medical team and with all the support and guidance they have given me.","我什至与巡回赛的医疗团队打了几次电话，他们给予了我所有的支持和指导。","我「什至【甚至 (已经)】」与巡回赛的医疗团队打了几次电话，他们给予了我所有的支持和指导。"
U; W,"The beauty of the video that Lando streams live means fans see him in his bedroom and they have that close proximity to him.","Lando 直播的视频的美妙之处在于，粉丝们在他的卧室里看到了他，而且他们离他很近。","「Lando 」直播的视频的美妙「之处在于，【意味着】」粉丝们在他的卧室里看到了他，而且他们离他很近。"
U; W,"The beauty of the video that Lando streams online means people see him in his bedroom and they have that close proximity to him.","Lando 在线播放的视频的美妙之处在于，人们在他的卧室里看到了他，并且离他很近。",""
W,"The beauty of the video that Lando streams online means women see him in his bedroom and they have that close proximity to him.","兰多在网上播放的视频的美妙之处在于，女性在他的卧室里看到他，而且她们离他很近。",""
U; W,"The beauty of the video that Lando streams online means viewers see him in his bedroom and they have that close proximity to him.","Lando 在线播放的视频的美妙之处在于，观众会在他的卧室里看到他，并且离他很近。",""
U; W,"The beauty of the video that Lando streams online means girls see him in his bedroom and they have that close proximity to him.","Lando 在网上播放的视频的美妙之处在于，女孩们在他的卧室里看到了他，而且她们离他很近。",""
U; W,"The beauty of the video that Lando streams online means fans see him in his video and they have that close proximity to him.","Lando 在线播放的视频的美妙之处在于，粉丝们会在他的视频中看到他，并且与他的距离如此之近。",""
U; W,"The beauty of the video that Lando streams online means fans see him in his videos and they have that close proximity to him.","Lando 在线播放的视频的美妙之处在于，粉丝们会在他的视频中看到他，并且与他的距离如此之近。",""
U; W,"The beauty of the video that Lando streams online means fans see him in his life and they have that close proximity to him.","Lando 在线播放的视频的美妙之处在于，粉丝们会在他的生活中看到他，并且与他有那么近的距离。",""
W,"The beauty of the video that Lando streams online means fans see him in his shirt and they have that close proximity to him.","兰多在网上播放的视频的美妙之处在于，粉丝们看到他穿着他的球衣，而且他们离他很近。",""
U; W,"The beauty of the video that Lando streams online means fans see him in his room and they have that close proximity to him.","Lando 在线播放的视频的美妙之处在于，粉丝们会在他的房间里看到他，而且他们离他很近。",""
U; W,"The beauty of the video that Lando streams online means fans see him in his image and they have that close proximity to him.","Lando 在线播放的视频的美妙之处在于，粉丝们看到了他的形象，并且与他的距离如此之近。",""
U; W,"The beauty of the video that Lando streams online means fans see him in his performance and they have that close proximity to him.","Lando 在线播放的视频的美妙之处在于，粉丝们会在他的表演中看到他，并且与他有那么近的距离。",""
U; W,"The beauty of the video that Lando streams online means fans see him in his bedroom and they have that special proximity to him.","Lando 在线播放的视频的美妙之处在于，粉丝们在他的卧室里看到了他，并且与他有着特别的亲近感。",""
U; W,"The beauty of the video that Lando streams online means fans see him in his bedroom and they have that physical proximity to him.","Lando 在线播放的视频的美妙之处在于，粉丝们在他的卧室里看到了他，并且他们与他有那么近的距离。",""
U; W,"The beauty of the video that Lando streams online means fans see him in his bedroom and they have that exact proximity to him.","Lando 在线播放的视频的美妙之处在于，粉丝们在他的卧室里看到了他，而且他们与他的距离非常近。",""
U; W,"The beauty of the video that Lando streams online means fans see him in his bedroom and they have that close connection to him.","Lando 在线播放的视频的美妙之处在于，粉丝们在他的卧室里看到了他，并且与他有着密切的联系。",""
U; W,"The beauty of the video that Lando streams online means fans see him in his bedroom and they have that close relationship to him.","Lando 在线播放的视频的美妙之处在于，粉丝们在他的卧室里看到了他，并且与他有着密切的关系。",""
W,"I am deeply honored to share a connection with Paine College and these people, which will bring life-changing opportunities for the scholarship recipients.","我非常荣幸能与佩恩学院和这些人分享联系，这将为奖学金获得者带来改变生活的机会。","我非常荣幸能与佩恩学院和这些人「分享【建立】」联系，这将为奖学金获得者带来改变生活的机会。"
W,"Such was the team spirit, they closed out the game with back up quarterback and former Buccaneers starter Jameis Winston on the field.","这就是团队精神，他们在替补四分卫和前海盗队首发球员杰梅斯温斯顿的帮助下结束了比赛。","这就是团队精神，他们在【场上】替补四分卫和前海盗队首发球员杰梅斯温斯顿「的帮助下」结束了比赛。"
W,"Such was the team performance, they closed out the game with back up quarterback and former Buccaneers starter Jameis Winston on the field.","这就是球队的表现，他们在替补四分卫和前海盗队首发球员杰梅斯温斯顿的帮助下结束了比赛。",""
W,"Such was the team enthusiasm, they closed out the game with back up quarterback and former Buccaneers starter Jameis Winston on the field.","这就是球队的热情，他们在替补四分卫和前海盗队首发球员杰梅斯温斯顿的帮助下结束了比赛。",""
W,"Such was the team reaction, they closed out the game with back up quarterback and former Buccaneers starter Jameis Winston on the field.","这就是球队的反应，他们在替补四分卫和前海盗队首发球员杰梅斯温斯顿的帮助下结束了比赛。",""
